transaction_id,is_fraud,fraud_score,fraud_type,detection_method,time_to_detection_hours
TXN00030377,0,0.287,,,
TXN00012283,0,0.091,,,
TXN00029798,0,0.025,,,
TXN00013412,0,0.166,,,
TXN00034511,0,0.204,,,
TXN00029482,0,0.167,,,
TXN00048903,0,0.139,,,
TXN00010926,0,0.161,,,
TXN00006825,0,0.016,,,
TXN00008728,0,0.048,,,
TXN00000974,0,0.034,,,
TXN00040137,0,0.147,,,
TXN00025037,0,0.076,,,
TXN00023970,0,0.043,,,
TXN00009766,0,0.063,,,
TXN00003791,0,0.162,,,
TXN00001752,0,0.146,,,
TXN00039530,0,0.286,,,
TXN00011599,0,0.107,,,
TXN00016509,0,0.218,,,
TXN00014084,0,0.14,,,
TXN00009717,0,0.22,,,
TXN00017043,0,0.062,,,
TXN00038029,0,0.183,,,
TXN00041429,0,0.217,,,
TXN00029547,0,0.224,,,
TXN00009500,0,0.289,,,
TXN00024792,0,0.063,,,
TXN00047490,0,0.133,,,
TXN00048137,0,0.179,,,
TXN00009702,0,0.086,,,
TXN00028255,0,0.109,,,
TXN00016605,0,0.232,,,
TXN00029812,0,0.081,,,
TXN00024306,0,0.238,,,
TXN00035811,0,0.279,,,
TXN00032594,0,0.2,,,
TXN00022957,0,0.27,,,
TXN00003351,0,0.074,,,
TXN00010672,0,0.081,,,
TXN00029433,0,0.204,,,
TXN00032275,1,0.927,synthetic_identity,ml_model,23.327632459130513
TXN00036351,0,0.11,,,
TXN00008304,0,0.126,,,
TXN00007331,0,0.259,,,
TXN00024992,0,0.17,,,
TXN00030821,0,0.118,,,
TXN00014470,0,0.288,,,
TXN00045396,0,0.193,,,
TXN00031436,0,0.275,,,
TXN00007327,0,0.273,,,
TXN00026508,0,0.01,,,
TXN00032629,0,0.057,,,
TXN00047545,0,0.201,,,
TXN00027523,0,0.195,,,
TXN00015423,0,0.148,,,
TXN00010898,0,0.298,,,
TXN00027996,0,0.074,,,
TXN00025286,0,0.038,,,
TXN00017237,0,0.031,,,
TXN00046258,0,0.272,,,
TXN00011754,0,0.039,,,
TXN00001708,0,0.002,,,
TXN00022948,0,0.098,,,
TXN00006260,0,0.181,,,
TXN00008914,0,0.171,,,
TXN00012316,0,0.159,,,
TXN00020308,1,0.848,account_takeover,manual_review,42.86705559486458
TXN00004966,0,0.299,,,
TXN00016766,0,0.114,,,
TXN00019083,0,0.077,,,
TXN00023496,0,0.293,,,
TXN00044705,0,0.206,,,
TXN00021168,0,0.108,,,
TXN00022666,0,0.059,,,
TXN00021902,0,0.228,,,
TXN00031933,0,0.264,,,
TXN00006914,0,0.228,,,
TXN00033871,0,0.181,,,
TXN00044575,0,0.224,,,
TXN00047708,0,0.154,,,
TXN00011472,0,0.072,,,
TXN00002663,0,0.261,,,
TXN00029959,0,0.047,,,
TXN00016659,0,0.181,,,
TXN00046691,0,0.26,,,
TXN00012636,0,0.298,,,
TXN00012948,0,0.003,,,
TXN00001459,0,0.131,,,
TXN00039397,0,0.193,,,
TXN00034579,0,0.146,,,
TXN00000298,0,0.202,,,
TXN00027038,0,0.164,,,
TXN00034646,0,0.019,,,
TXN00043453,0,0.148,,,
TXN00011882,0,0.108,,,
TXN00043084,0,0.298,,,
TXN00013554,0,0.136,,,
TXN00046586,0,0.0,,,
TXN00018675,0,0.098,,,
TXN00034138,0,0.215,,,
TXN00028762,0,0.3,,,
TXN00041736,0,0.178,,,
TXN00027376,0,0.102,,,
TXN00020663,0,0.286,,,
TXN00031853,0,0.295,,,
TXN00015115,0,0.197,,,
TXN00008247,0,0.152,,,
TXN00024516,0,0.066,,,
TXN00012585,0,0.006,,,
TXN00046872,0,0.174,,,
TXN00031290,0,0.213,,,
TXN00014024,0,0.284,,,
TXN00032674,0,0.019,,,
TXN00034772,0,0.081,,,
TXN00026381,0,0.22,,,
TXN00044051,1,0.993,friendly_fraud,rule_based,5.0585169161027235
TXN00042136,0,0.117,,,
TXN00039031,0,0.077,,,
TXN00048878,0,0.259,,,
TXN00027926,0,0.222,,,
TXN00007406,0,0.052,,,
TXN00037110,0,0.211,,,
TXN00004340,0,0.294,,,
TXN00001575,0,0.101,,,
TXN00044545,0,0.108,,,
TXN00047660,0,0.043,,,
TXN00011143,0,0.296,,,
TXN00011523,0,0.163,,,
TXN00048761,0,0.096,,,
TXN00027221,0,0.012,,,
TXN00046292,0,0.16,,,
TXN00038326,0,0.171,,,
TXN00029970,0,0.161,,,
TXN00037338,0,0.227,,,
TXN00033538,0,0.298,,,
TXN00038745,0,0.284,,,
TXN00046206,0,0.11,,,
TXN00015730,0,0.238,,,
TXN00049619,0,0.144,,,
TXN00028282,0,0.042,,,
TXN00044016,0,0.107,,,
TXN00032149,0,0.175,,,
TXN00033960,1,0.89,chargeback_fraud,rule_based,27.069265199989772
TXN00014293,0,0.028,,,
TXN00021390,0,0.071,,,
TXN00012408,0,0.292,,,
TXN00025437,0,0.265,,,
TXN00012860,0,0.068,,,
TXN00030422,0,0.152,,,
TXN00049710,0,0.155,,,
TXN00019901,0,0.217,,,
TXN00033773,0,0.243,,,
TXN00035375,0,0.18,,,
TXN00023059,0,0.079,,,
TXN00010000,0,0.245,,,
TXN00024016,0,0.213,,,
TXN00037390,0,0.245,,,
TXN00049734,0,0.005,,,
TXN00023112,0,0.059,,,
TXN00005456,0,0.289,,,
TXN00045283,0,0.236,,,
TXN00040738,0,0.172,,,
TXN00034229,0,0.174,,,
TXN00040663,0,0.172,,,
TXN00042875,0,0.074,,,
TXN00021033,0,0.131,,,
TXN00025773,0,0.299,,,
TXN00014659,0,0.017,,,
TXN00038238,0,0.129,,,
TXN00018417,0,0.19,,,
TXN00029837,0,0.239,,,
TXN00024869,0,0.154,,,
TXN00018756,0,0.019,,,
TXN00017370,0,0.225,,,
TXN00018382,0,0.249,,,
TXN00020445,0,0.157,,,
TXN00026622,0,0.143,,,
TXN00006692,0,0.081,,,
TXN00035902,0,0.043,,,
TXN00032684,0,0.022,,,
TXN00003315,0,0.05,,,
TXN00046407,0,0.038,,,
TXN00049937,0,0.209,,,
TXN00017827,0,0.091,,,
TXN00019918,0,0.142,,,
TXN00016745,0,0.197,,,
TXN00032127,0,0.099,,,
TXN00035809,0,0.058,,,
TXN00032158,0,0.019,,,
TXN00044724,0,0.143,,,
TXN00001079,0,0.106,,,
TXN00024501,0,0.11,,,
TXN00041983,0,0.1,,,
TXN00011680,0,0.153,,,
TXN00029128,0,0.203,,,
TXN00049489,0,0.101,,,
TXN00049480,0,0.065,,,
TXN00004132,0,0.137,,,
TXN00002408,0,0.187,,,
TXN00034386,0,0.226,,,
TXN00040864,0,0.146,,,
TXN00012544,0,0.005,,,
TXN00028466,0,0.071,,,
TXN00006494,0,0.224,,,
TXN00003623,0,0.286,,,
TXN00028672,0,0.044,,,
TXN00046063,0,0.259,,,
TXN00021052,0,0.083,,,
TXN00032249,0,0.295,,,
TXN00032400,0,0.207,,,
TXN00005442,0,0.216,,,
TXN00030646,0,0.06,,,
TXN00012731,0,0.167,,,
TXN00012467,0,0.167,,,
TXN00032669,0,0.182,,,
TXN00002297,0,0.054,,,
TXN00034476,0,0.122,,,
TXN00047940,0,0.0,,,
TXN00023710,0,0.167,,,
TXN00020789,0,0.245,,,
TXN00030004,0,0.278,,,
TXN00003605,0,0.176,,,
TXN00047849,0,0.02,,,
TXN00040301,0,0.255,,,
TXN00047231,0,0.254,,,
TXN00035625,0,0.152,,,
TXN00014493,0,0.126,,,
TXN00015298,0,0.127,,,
TXN00041989,0,0.185,,,
TXN00035182,0,0.277,,,
TXN00005212,0,0.188,,,
TXN00030387,0,0.271,,,
TXN00033618,0,0.036,,,
TXN00030437,0,0.133,,,
TXN00019540,0,0.029,,,
TXN00022542,0,0.047,,,
TXN00004085,0,0.27,,,
TXN00014651,0,0.151,,,
TXN00032403,0,0.021,,,
TXN00025527,0,0.25,,,
TXN00021654,0,0.198,,,
TXN00021645,1,0.702,friendly_fraud,customer_report,2.4377759903010547
TXN00003371,0,0.132,,,
TXN00018729,0,0.074,,,
TXN00020331,0,0.142,,,
TXN00038004,0,0.212,,,
TXN00018935,0,0.045,,,
TXN00007148,0,0.158,,,
TXN00047284,1,0.852,friendly_fraud,rule_based,21.845625006024008
TXN00048459,0,0.003,,,
TXN00020029,0,0.1,,,
TXN00049303,0,0.05,,,
TXN00026056,0,0.053,,,
TXN00049306,0,0.035,,,
TXN00013175,0,0.009,,,
TXN00037082,0,0.018,,,
TXN00015006,0,0.17,,,
TXN00014580,0,0.207,,,
TXN00041140,0,0.184,,,
TXN00025147,0,0.01,,,
TXN00045358,0,0.182,,,
TXN00007984,0,0.118,,,
TXN00022594,0,0.217,,,
TXN00035716,0,0.264,,,
TXN00033223,0,0.209,,,
TXN00025407,0,0.177,,,
TXN00026329,0,0.053,,,
TXN00027576,0,0.121,,,
TXN00011676,0,0.085,,,
TXN00028712,0,0.03,,,
TXN00003237,0,0.122,,,
TXN00043719,0,0.238,,,
TXN00006803,0,0.222,,,
TXN00015562,0,0.11,,,
TXN00049281,0,0.232,,,
TXN00025204,0,0.132,,,
TXN00035321,0,0.078,,,
TXN00020285,0,0.108,,,
TXN00025304,0,0.14,,,
TXN00040093,0,0.086,,,
TXN00004725,0,0.168,,,
TXN00012483,0,0.264,,,
TXN00028657,0,0.18,,,
TXN00041247,0,0.031,,,
TXN00032133,0,0.09,,,
TXN00009668,0,0.105,,,
TXN00007792,0,0.23,,,
TXN00035017,0,0.11,,,
TXN00001324,0,0.209,,,
TXN00013545,0,0.287,,,
TXN00049093,0,0.266,,,
TXN00034779,0,0.014,,,
TXN00024487,0,0.084,,,
TXN00025827,1,0.834,friendly_fraud,ml_model,10.519851596514776
TXN00001952,1,0.903,stolen_card,ml_model,8.424667013533757
TXN00034880,0,0.142,,,
TXN00030303,0,0.241,,,
TXN00048290,0,0.207,,,
TXN00008471,0,0.112,,,
TXN00003305,0,0.293,,,
TXN00018620,0,0.207,,,
TXN00008723,0,0.189,,,
TXN00013724,0,0.051,,,
TXN00046602,0,0.111,,,
TXN00009059,0,0.079,,,
TXN00041986,0,0.281,,,
TXN00029780,0,0.07,,,
TXN00042207,0,0.26,,,
TXN00013296,0,0.12,,,
TXN00037682,0,0.186,,,
TXN00003622,0,0.102,,,
TXN00038230,0,0.253,,,
TXN00035444,0,0.057,,,
TXN00045549,0,0.185,,,
TXN00043573,0,0.214,,,
TXN00026153,0,0.165,,,
TXN00018425,0,0.064,,,
TXN00023224,0,0.109,,,
TXN00013422,0,0.256,,,
TXN00041611,0,0.027,,,
TXN00020848,0,0.235,,,
TXN00025360,0,0.14,,,
TXN00010787,0,0.108,,,
TXN00048742,0,0.023,,,
TXN00045879,0,0.012,,,
TXN00047285,0,0.094,,,
TXN00039226,0,0.225,,,
TXN00044341,0,0.215,,,
TXN00019313,0,0.109,,,
TXN00003884,0,0.256,,,
TXN00005909,0,0.094,,,
TXN00037889,0,0.201,,,
TXN00004357,0,0.164,,,
TXN00021810,0,0.036,,,
TXN00046702,0,0.039,,,
TXN00010633,0,0.056,,,
TXN00001097,0,0.259,,,
TXN00038584,0,0.096,,,
TXN00040886,0,0.2,,,
TXN00030866,0,0.076,,,
TXN00001134,1,0.803,account_takeover,manual_review,24.48560345411242
TXN00019519,0,0.002,,,
TXN00026596,0,0.112,,,
TXN00049190,0,0.001,,,
TXN00001011,0,0.159,,,
TXN00043706,0,0.065,,,
TXN00022734,0,0.101,,,
TXN00048404,0,0.162,,,
TXN00002857,0,0.219,,,
TXN00017383,0,0.072,,,
TXN00037639,1,0.766,chargeback_fraud,ml_model,11.049296133684292
TXN00027075,0,0.19,,,
TXN00025007,0,0.136,,,
TXN00003830,0,0.156,,,
TXN00008014,0,0.253,,,
TXN00023024,0,0.164,,,
TXN00028830,0,0.114,,,
TXN00041819,0,0.161,,,
TXN00046626,0,0.003,,,
TXN00034946,0,0.007,,,
TXN00009580,0,0.13,,,
TXN00036070,0,0.184,,,
TXN00007902,0,0.059,,,
TXN00019444,0,0.054,,,
TXN00046520,0,0.28,,,
TXN00004568,0,0.007,,,
TXN00037944,0,0.04,,,
TXN00048098,0,0.092,,,
TXN00011774,0,0.094,,,
TXN00045061,0,0.261,,,
TXN00044110,0,0.232,,,
TXN00020211,0,0.11,,,
TXN00033413,0,0.215,,,
TXN00017121,0,0.291,,,
TXN00015904,0,0.26,,,
TXN00025931,0,0.166,,,
TXN00032448,0,0.199,,,
TXN00040353,0,0.07,,,
TXN00042223,0,0.067,,,
TXN00033189,0,0.08,,,
TXN00010091,0,0.021,,,
TXN00044804,0,0.143,,,
TXN00001216,0,0.085,,,
TXN00018532,0,0.181,,,
TXN00043703,0,0.209,,,
TXN00034982,0,0.149,,,
TXN00023207,0,0.012,,,
TXN00008584,0,0.184,,,
TXN00016006,0,0.086,,,
TXN00030722,0,0.043,,,
TXN00047923,0,0.071,,,
TXN00002824,0,0.097,,,
TXN00031426,1,0.941,account_takeover,rule_based,2.1068279974462456
TXN00020899,0,0.185,,,
TXN00022711,0,0.043,,,
TXN00033519,0,0.216,,,
TXN00009290,0,0.063,,,
TXN00044393,0,0.044,,,
TXN00022648,0,0.096,,,
TXN00009755,0,0.048,,,
TXN00028796,0,0.282,,,
TXN00036309,0,0.056,,,
TXN00000132,0,0.248,,,
TXN00008632,0,0.146,,,
TXN00006499,0,0.278,,,
TXN00044618,0,0.248,,,
TXN00034732,0,0.237,,,
TXN00040346,0,0.2,,,
TXN00044012,0,0.2,,,
TXN00039871,0,0.292,,,
TXN00000880,0,0.174,,,
TXN00036746,0,0.279,,,
TXN00032205,0,0.073,,,
TXN00023810,0,0.068,,,
TXN00036257,0,0.265,,,
TXN00023147,0,0.287,,,
TXN00037696,0,0.124,,,
TXN00028098,0,0.296,,,
TXN00017280,0,0.142,,,
TXN00048861,0,0.211,,,
TXN00031111,0,0.136,,,
TXN00044411,0,0.227,,,
TXN00011818,0,0.226,,,
TXN00013723,0,0.052,,,
TXN00029259,0,0.133,,,
TXN00040044,0,0.185,,,
TXN00024497,0,0.085,,,
TXN00049703,0,0.239,,,
TXN00045739,0,0.065,,,
TXN00048037,0,0.252,,,
TXN00040113,0,0.227,,,
TXN00048665,0,0.153,,,
TXN00027764,0,0.297,,,
TXN00026660,1,0.813,stolen_card,ml_model,35.40982229196495
TXN00032208,0,0.206,,,
TXN00035702,0,0.078,,,
TXN00044735,0,0.245,,,
TXN00038649,0,0.022,,,
TXN00022443,0,0.063,,,
TXN00044642,0,0.113,,,
TXN00026134,0,0.14,,,
TXN00003230,0,0.13,,,
TXN00041055,0,0.119,,,
TXN00038167,0,0.138,,,
TXN00028373,0,0.185,,,
TXN00017185,0,0.172,,,
TXN00003934,0,0.295,,,
TXN00045056,0,0.293,,,
TXN00009109,0,0.299,,,
TXN00021024,0,0.178,,,
TXN00042760,0,0.047,,,
TXN00019094,0,0.297,,,
TXN00010949,0,0.297,,,
TXN00038072,0,0.11,,,
TXN00026466,0,0.13,,,
TXN00045617,0,0.254,,,
TXN00010106,0,0.157,,,
TXN00013786,0,0.008,,,
TXN00034482,0,0.118,,,
TXN00031337,0,0.144,,,
TXN00022063,0,0.136,,,
TXN00034821,0,0.002,,,
TXN00013111,0,0.122,,,
TXN00007811,0,0.3,,,
TXN00024116,0,0.122,,,
TXN00034869,0,0.187,,,
TXN00014055,0,0.009,,,
TXN00037660,0,0.059,,,
TXN00031501,0,0.048,,,
TXN00024570,0,0.186,,,
TXN00047759,0,0.244,,,
TXN00027573,0,0.1,,,
TXN00020920,0,0.189,,,
TXN00010953,0,0.092,,,
TXN00008689,0,0.026,,,
TXN00041223,0,0.06,,,
TXN00027562,0,0.192,,,
TXN00020188,0,0.023,,,
TXN00015880,0,0.237,,,
TXN00031899,0,0.03,,,
TXN00049743,0,0.015,,,
TXN00006732,0,0.197,,,
TXN00017132,0,0.016,,,
TXN00045462,0,0.278,,,
TXN00043901,1,0.77,stolen_card,ml_model,24.685983844870773
TXN00000469,0,0.183,,,
TXN00048074,0,0.191,,,
TXN00048374,0,0.228,,,
TXN00023031,0,0.145,,,
TXN00007717,0,0.12,,,
TXN00040153,0,0.201,,,
TXN00010318,0,0.032,,,
TXN00023685,1,0.941,chargeback_fraud,ml_model,2.4181586326842948
TXN00040758,0,0.13,,,
TXN00025333,0,0.193,,,
TXN00025322,0,0.275,,,
TXN00032300,0,0.012,,,
TXN00029981,0,0.009,,,
TXN00032274,0,0.217,,,
TXN00047376,0,0.267,,,
TXN00022519,0,0.043,,,
TXN00014841,0,0.002,,,
TXN00039953,0,0.299,,,
TXN00002915,0,0.275,,,
TXN00000214,0,0.079,,,
TXN00011443,0,0.22,,,
TXN00018757,0,0.202,,,
TXN00028630,0,0.072,,,
TXN00039138,0,0.274,,,
TXN00018819,0,0.168,,,
TXN00021155,0,0.08,,,
TXN00032003,0,0.111,,,
TXN00020850,0,0.01,,,
TXN00019325,0,0.01,,,
TXN00026258,0,0.178,,,
TXN00017061,0,0.028,,,
TXN00029310,0,0.068,,,
TXN00031615,0,0.046,,,
TXN00023744,0,0.138,,,
TXN00020584,0,0.131,,,
TXN00001113,1,0.686,chargeback_fraud,rule_based,32.539919945347556
TXN00030731,0,0.088,,,
TXN00036386,0,0.277,,,
TXN00023718,0,0.098,,,
TXN00036308,0,0.229,,,
TXN00023095,0,0.229,,,
TXN00005381,0,0.035,,,
TXN00031224,0,0.164,,,
TXN00026255,0,0.122,,,
TXN00037900,0,0.237,,,
TXN00038034,0,0.209,,,
TXN00003983,0,0.238,,,
TXN00035866,0,0.074,,,
TXN00028786,0,0.287,,,
TXN00023225,0,0.116,,,
TXN00018393,0,0.087,,,
TXN00046647,0,0.19,,,
TXN00031756,0,0.169,,,
TXN00020411,0,0.065,,,
TXN00048057,0,0.264,,,
TXN00030613,0,0.109,,,
TXN00038537,0,0.286,,,
TXN00010043,0,0.232,,,
TXN00027601,0,0.115,,,
TXN00046738,0,0.128,,,
TXN00042490,0,0.093,,,
TXN00016465,0,0.025,,,
TXN00038104,0,0.074,,,
TXN00020582,0,0.122,,,
TXN00001112,0,0.034,,,
TXN00023967,0,0.185,,,
TXN00036157,0,0.238,,,
TXN00012851,0,0.018,,,
TXN00045405,0,0.217,,,
TXN00033614,0,0.252,,,
TXN00030351,0,0.277,,,
TXN00040614,0,0.081,,,
TXN00047367,0,0.181,,,
TXN00038991,0,0.163,,,
TXN00005487,0,0.222,,,
TXN00000831,0,0.057,,,
TXN00014414,0,0.113,,,
TXN00045528,0,0.167,,,
TXN00010739,0,0.099,,,
TXN00034374,0,0.182,,,
TXN00022173,0,0.02,,,
TXN00023196,1,0.954,stolen_card,rule_based,5.521214913213935
TXN00028497,0,0.212,,,
TXN00009654,0,0.149,,,
TXN00038311,0,0.128,,,
TXN00004443,0,0.296,,,
TXN00011797,0,0.182,,,
TXN00001840,0,0.139,,,
TXN00048019,0,0.129,,,
TXN00007533,0,0.043,,,
TXN00015072,0,0.18,,,
TXN00018193,0,0.234,,,
TXN00046557,0,0.09,,,
TXN00009089,0,0.219,,,
TXN00035396,0,0.297,,,
TXN00019580,0,0.089,,,
TXN00042175,0,0.034,,,
TXN00028505,0,0.061,,,
TXN00043225,0,0.053,,,
TXN00029551,0,0.104,,,
TXN00007459,0,0.206,,,
TXN00030467,0,0.003,,,
TXN00002039,0,0.273,,,
TXN00017244,0,0.266,,,
TXN00036555,0,0.118,,,
TXN00037535,0,0.164,,,
TXN00005160,0,0.036,,,
TXN00006521,0,0.033,,,
TXN00042976,0,0.006,,,
TXN00002742,0,0.262,,,
TXN00018457,0,0.277,,,
TXN00024144,0,0.249,,,
TXN00029854,0,0.272,,,
TXN00017362,0,0.212,,,
TXN00030647,0,0.242,,,
TXN00004080,0,0.15,,,
TXN00046109,0,0.047,,,
TXN00002908,0,0.02,,,
TXN00036832,0,0.297,,,
TXN00046490,0,0.175,,,
TXN00043423,0,0.049,,,
TXN00001603,0,0.066,,,
TXN00002575,0,0.116,,,
TXN00037951,0,0.066,,,
TXN00049997,0,0.133,,,
TXN00049957,0,0.291,,,
TXN00026704,0,0.031,,,
TXN00015091,0,0.153,,,
TXN00009714,0,0.039,,,
TXN00027881,0,0.05,,,
TXN00040717,0,0.031,,,
TXN00029863,0,0.09,,,
TXN00045952,0,0.162,,,
TXN00012457,0,0.253,,,
TXN00036655,0,0.081,,,
TXN00030769,0,0.245,,,
TXN00014311,0,0.027,,,
TXN00003984,0,0.113,,,
TXN00035273,0,0.047,,,
TXN00012489,0,0.091,,,
TXN00003813,0,0.258,,,
TXN00016203,0,0.106,,,
TXN00000174,0,0.235,,,
TXN00017804,0,0.13,,,
TXN00015773,0,0.21,,,
TXN00028064,0,0.024,,,
TXN00039673,0,0.083,,,
TXN00023363,0,0.215,,,
TXN00047882,0,0.244,,,
TXN00032380,0,0.15,,,
TXN00046053,0,0.004,,,
TXN00032469,0,0.106,,,
TXN00039013,0,0.258,,,
TXN00013501,0,0.056,,,
TXN00013699,0,0.108,,,
TXN00013445,0,0.298,,,
TXN00030820,0,0.152,,,
TXN00010090,0,0.047,,,
TXN00030744,0,0.03,,,
TXN00006851,0,0.234,,,
TXN00040462,0,0.103,,,
TXN00043937,0,0.225,,,
TXN00022167,0,0.255,,,
TXN00004365,0,0.157,,,
TXN00020284,0,0.299,,,
TXN00034346,0,0.086,,,
TXN00037428,0,0.229,,,
TXN00013567,0,0.121,,,
TXN00033718,0,0.156,,,
TXN00043597,0,0.053,,,
TXN00010195,0,0.229,,,
TXN00008378,0,0.03,,,
TXN00042400,0,0.159,,,
TXN00030159,0,0.29,,,
TXN00008932,0,0.027,,,
TXN00002175,0,0.095,,,
TXN00004928,0,0.054,,,
TXN00028778,0,0.16,,,
TXN00001493,0,0.006,,,
TXN00032440,0,0.269,,,
TXN00010764,0,0.072,,,
TXN00032859,0,0.221,,,
TXN00011201,0,0.294,,,
TXN00019640,0,0.241,,,
TXN00025193,0,0.273,,,
TXN00021812,0,0.212,,,
TXN00045638,0,0.287,,,
TXN00015325,0,0.273,,,
TXN00036971,0,0.135,,,
TXN00013085,0,0.197,,,
TXN00018997,1,0.94,friendly_fraud,manual_review,5.552327956331605
TXN00009933,0,0.058,,,
TXN00036200,0,0.191,,,
TXN00039179,0,0.048,,,
TXN00023919,0,0.147,,,
TXN00005362,0,0.003,,,
TXN00046773,0,0.142,,,
TXN00045791,0,0.118,,,
TXN00016879,0,0.183,,,
TXN00031687,0,0.013,,,
TXN00047643,0,0.132,,,
TXN00029758,0,0.041,,,
TXN00017358,0,0.086,,,
TXN00005276,0,0.231,,,
TXN00024967,0,0.015,,,
TXN00034178,0,0.155,,,
TXN00040131,0,0.152,,,
TXN00008028,0,0.191,,,
TXN00008653,0,0.184,,,
TXN00044770,0,0.237,,,
TXN00031462,0,0.134,,,
TXN00045559,0,0.143,,,
TXN00046568,0,0.044,,,
TXN00001555,0,0.257,,,
TXN00002471,0,0.057,,,
TXN00026476,0,0.168,,,
TXN00028390,0,0.026,,,
TXN00035155,0,0.194,,,
TXN00015349,0,0.149,,,
TXN00038675,0,0.059,,,
TXN00002728,0,0.262,,,
TXN00000125,0,0.04,,,
TXN00044983,0,0.025,,,
TXN00045841,0,0.193,,,
TXN00026900,0,0.065,,,
TXN00008423,0,0.272,,,
TXN00018230,0,0.032,,,
TXN00020227,0,0.246,,,
TXN00007185,0,0.227,,,
TXN00036205,0,0.103,,,
TXN00032455,0,0.113,,,
TXN00018139,0,0.192,,,
TXN00025250,0,0.092,,,
TXN00048238,0,0.299,,,
TXN00044370,0,0.22,,,
TXN00007438,0,0.261,,,
TXN00011379,0,0.212,,,
TXN00020148,0,0.153,,,
TXN00038781,0,0.002,,,
TXN00013609,0,0.02,,,
TXN00003437,0,0.159,,,
TXN00022477,0,0.036,,,
TXN00031360,0,0.068,,,
TXN00010743,0,0.2,,,
TXN00005219,0,0.166,,,
TXN00029910,0,0.072,,,
TXN00007992,0,0.164,,,
TXN00006948,0,0.11,,,
TXN00045249,0,0.24,,,
TXN00000543,0,0.012,,,
TXN00038077,0,0.169,,,
TXN00036496,0,0.038,,,
TXN00033004,0,0.141,,,
TXN00001333,0,0.077,,,
TXN00000109,0,0.081,,,
TXN00036878,0,0.146,,,
TXN00009058,0,0.023,,,
TXN00026945,0,0.236,,,
TXN00011208,0,0.048,,,
TXN00029377,0,0.008,,,
TXN00031283,0,0.121,,,
TXN00045024,0,0.22,,,
TXN00010831,0,0.047,,,
TXN00027103,0,0.145,,,
TXN00018527,0,0.018,,,
TXN00002822,0,0.142,,,
TXN00015303,0,0.253,,,
TXN00029048,1,0.675,friendly_fraud,manual_review,9.75298699080223
TXN00033341,0,0.001,,,
TXN00028081,0,0.12,,,
TXN00003521,0,0.096,,,
TXN00025349,1,0.702,chargeback_fraud,customer_report,11.80260237777772
TXN00026016,0,0.167,,,
TXN00044901,0,0.175,,,
TXN00046333,0,0.151,,,
TXN00034395,0,0.036,,,
TXN00017445,0,0.033,,,
TXN00035935,0,0.176,,,
TXN00006901,0,0.28,,,
TXN00043473,0,0.236,,,
TXN00020057,0,0.226,,,
TXN00003215,0,0.091,,,
TXN00045193,0,0.253,,,
TXN00032954,0,0.175,,,
TXN00032663,0,0.227,,,
TXN00026539,0,0.186,,,
TXN00016665,0,0.2,,,
TXN00046573,0,0.012,,,
TXN00025168,0,0.126,,,
TXN00041805,0,0.13,,,
TXN00017593,0,0.068,,,
TXN00020490,0,0.229,,,
TXN00010157,0,0.098,,,
TXN00047586,0,0.11,,,
TXN00000777,0,0.184,,,
TXN00047874,0,0.07,,,
TXN00047481,0,0.004,,,
TXN00017414,0,0.13,,,
TXN00043492,0,0.201,,,
TXN00016890,0,0.239,,,
TXN00049164,0,0.159,,,
TXN00039391,0,0.254,,,
TXN00004020,0,0.272,,,
TXN00037013,0,0.152,,,
TXN00039492,0,0.117,,,
TXN00035203,0,0.05,,,
TXN00017462,0,0.162,,,
TXN00014843,0,0.02,,,
TXN00001033,0,0.24,,,
TXN00007815,0,0.121,,,
TXN00044910,0,0.155,,,
TXN00041231,0,0.261,,,
TXN00035118,0,0.053,,,
TXN00049652,0,0.278,,,
TXN00003597,0,0.053,,,
TXN00026330,0,0.163,,,
TXN00036989,0,0.079,,,
TXN00047948,0,0.027,,,
TXN00021739,0,0.224,,,
TXN00002911,0,0.267,,,
TXN00012400,0,0.051,,,
TXN00038710,0,0.251,,,
TXN00021332,0,0.014,,,
TXN00009438,0,0.108,,,
TXN00016112,0,0.258,,,
TXN00024887,0,0.029,,,
TXN00024378,0,0.247,,,
TXN00039131,0,0.001,,,
TXN00020010,0,0.26,,,
TXN00020281,0,0.119,,,
TXN00008025,0,0.143,,,
TXN00047352,0,0.083,,,
TXN00008757,0,0.039,,,
TXN00040399,0,0.256,,,
TXN00001232,0,0.211,,,
TXN00017820,1,0.774,chargeback_fraud,rule_based,17.42570917008625
TXN00022195,0,0.227,,,
TXN00038482,0,0.263,,,
TXN00032851,0,0.233,,,
TXN00026100,0,0.029,,,
TXN00040707,0,0.003,,,
TXN00019018,0,0.112,,,
TXN00010064,0,0.037,,,
TXN00032117,0,0.035,,,
TXN00044162,0,0.256,,,
TXN00010910,0,0.206,,,
TXN00022193,0,0.134,,,
TXN00015855,0,0.105,,,
TXN00006719,0,0.054,,,
TXN00038261,0,0.241,,,
TXN00011922,0,0.154,,,
TXN00030408,0,0.288,,,
TXN00010564,0,0.003,,,
TXN00025249,0,0.116,,,
TXN00031491,0,0.021,,,
TXN00026841,0,0.261,,,
TXN00026068,0,0.133,,,
TXN00024381,0,0.175,,,
TXN00024482,0,0.209,,,
TXN00023558,0,0.091,,,
TXN00041159,0,0.18,,,
TXN00013910,0,0.203,,,
TXN00042693,0,0.067,,,
TXN00048389,0,0.266,,,
