id_card_id,submission_date,id_type,issuing_country,image_sharpness,brightness_score,contrast_score,hologram_detected,hologram_confidence,microprint_quality,uv_features_detected,uv_confidence,ocr_confidence,font_consistency_score,text_alignment_score,face_detected,face_detection_confidence,face_quality_score,face_symmetry_score,edge_consistency,lighting_consistency,color_histogram_score,template_match_score,is_expired,document_age_years,is_fraudulent,fraud_type
ID002549,2025-05-13,state_id,Spain,0.7723,0.9474,0.9799,True,0.9409,0.6871,False,0.8229,0.9409,0.9239,1.0,True,0.9931,0.9314,0.8363,0.9191,0.7121,0.8483,0.9206,False,4.23,0,
ID002550,2023-05-08,drivers_license,Canada,0.8475,0.6871,0.8823,True,0.9841,0.9388,True,0.8584,0.9687,0.8705,0.9273,True,0.9581,0.5405,0.79,0.9045,0.8748,0.8371,0.9154,False,5.95,0,
ID002551,2023-07-05,drivers_license,UK,0.8603,0.9509,1.0,True,0.779,0.7072,False,0.8028,0.9299,0.8546,0.9514,True,0.9259,0.7587,0.7866,0.8939,0.9014,0.9308,0.8869,False,7.43,0,
ID002552,2024-05-12,drivers_license,UK,0.926,0.8379,0.821,True,0.8151,0.7757,True,0.9586,0.8697,0.771,0.801,True,0.9703,0.7997,0.9184,0.75,0.5916,0.8664,0.9703,False,8.26,0,
ID002553,2023-07-20,drivers_license,France,0.8608,0.904,0.839,False,0.7328,0.8465,True,0.9501,0.8682,0.7525,0.8225,True,0.9564,0.7122,0.8607,0.9187,0.7811,0.9691,0.9507,False,6.96,0,
ID002554,2022-05-09,state_id,Australia,0.7936,0.7245,0.8793,True,0.8816,1.0,True,0.6771,0.9572,0.9422,0.819,True,0.8916,0.7961,0.7387,0.992,1.0,0.8059,0.8716,False,3.45,0,
ID002555,2022-08-14,passport,Italy,0.9333,0.7527,0.829,True,0.6996,0.6466,True,0.8727,0.985,0.852,1.0,True,1.0043,0.9185,0.9567,0.982,0.8132,0.7927,0.9518,False,5.85,0,
ID002556,2025-08-09,national_id,Australia,0.8771,0.7891,0.7609,True,0.9383,0.8377,False,1.0,0.9491,0.8792,0.8713,True,0.8814,0.9531,0.8952,0.9132,0.7642,0.9179,0.8539,False,6.02,0,
ID002557,2023-06-23,national_id,USA,0.894,0.787,0.9181,False,0.8768,0.7823,True,0.8128,0.8904,0.9762,0.966,True,0.9541,0.7854,0.885,0.8385,0.8517,0.6888,0.9032,False,0.01,0,
ID002558,2022-01-06,national_id,Australia,0.8911,0.9146,0.8802,False,0.911,0.896,True,0.9288,0.8733,0.7923,0.9022,True,0.9862,0.6719,0.8755,0.969,0.8495,0.9921,0.99,False,0.71,0,
ID002559,2023-08-14,national_id,Spain,0.9281,0.7002,0.8276,True,0.8506,0.8181,False,0.6503,0.8778,0.7523,0.7947,True,0.9467,0.871,0.8385,0.7421,0.8072,0.7145,0.8947,False,2.4,0,
ID002560,2023-09-08,passport,Germany,0.6715,0.8445,0.7333,False,0.8734,0.7837,True,0.7533,0.9734,0.8803,0.8843,True,0.9693,0.8589,0.8816,0.8323,0.7599,0.8558,0.8523,False,1.59,0,
ID002561,2024-02-05,national_id,Germany,0.8407,0.8929,0.9324,False,0.9879,0.906,False,0.8305,0.8385,0.8794,0.8761,True,0.9598,0.7739,0.7739,0.9079,1.0,0.9827,0.9815,False,1.23,0,
ID002562,2024-12-13,national_id,Germany,0.9387,0.7374,0.7786,False,0.8999,0.8663,True,0.8321,0.9441,0.9597,0.8939,False,0.0,0.0,0.5255,0.8885,1.0,0.8733,0.9844,True,7.09,0,
ID002563,2023-08-08,state_id,Spain,0.8707,0.7708,0.6988,True,0.9648,0.9271,True,0.9728,0.8468,0.9268,0.8263,True,0.9349,0.6738,0.8157,0.8827,0.8955,0.915,1.0,False,0.43,0,
ID002564,2024-10-25,drivers_license,Italy,0.4291,0.3212,0.5509,True,0.6151,0.3838,False,0.0,0.9301,0.7395,0.6525,True,0.9482,0.7282,1.0,0.7261,0.5452,0.2869,0.6513,True,2.18,1,photo_swap
ID002565,2022-05-13,state_id,Italy,0.9022,0.7294,0.7692,True,0.7787,0.5688,False,0.7312,0.9264,0.984,0.8373,True,0.9054,0.8236,0.8643,0.8861,0.9556,0.8091,0.8806,False,9.5,0,
ID002566,2025-01-28,state_id,UK,1.0,0.9342,0.4602,False,0.4632,0.2935,False,0.3312,0.8449,0.5541,0.4989,True,0.9978,0.3085,0.6841,0.2528,0.2543,0.6615,0.4909,False,2.17,1,printed_copy
ID002567,2022-09-21,state_id,USA,0.9031,0.7922,0.7985,True,0.8254,0.6944,True,0.777,1.0,1.0,0.8526,True,0.9153,0.944,0.8217,0.9367,0.7604,0.8569,0.8817,False,7.95,0,
ID002568,2025-03-30,passport,UK,0.7479,0.8648,0.9343,True,0.8334,0.6614,True,0.8103,0.9313,0.9415,0.8383,True,0.8382,0.7024,0.8988,1.0,0.858,0.9713,0.8466,False,3.9,0,
ID002569,2022-03-10,passport,USA,0.4837,0.5833,0.429,False,0.581,0.3868,False,0.5767,0.8319,0.6047,0.6396,True,0.8767,0.664,0.6326,0.6818,0.6448,0.3979,0.4825,False,0.15,1,template_mismatch
ID002570,2023-11-18,drivers_license,Australia,0.7425,0.9641,0.9328,True,0.7669,0.8019,False,0.8646,0.9632,0.8992,0.9429,True,0.9365,0.8912,0.7606,0.8882,0.9635,0.9811,0.9204,False,8.12,0,
ID002571,2022-11-11,state_id,Italy,0.8225,0.5869,0.9402,False,0.3778,0.2693,False,0.4855,0.9015,0.3305,0.489,True,0.9485,0.7109,0.8927,0.5731,0.734,0.1773,0.3918,False,0.02,1,synthetic_id
ID002572,2022-10-18,state_id,Spain,0.4495,0.5979,0.5494,True,0.3219,0.3584,False,0.4966,0.6856,0.862,0.8808,True,1.0162,0.5677,0.5639,0.5433,0.7276,0.7224,0.1269,True,1.9,1,fake_hologram
ID002573,2022-10-07,drivers_license,Australia,0.7603,0.8247,0.7076,False,0.8732,0.837,True,0.8055,0.9173,0.7822,0.8836,True,0.9081,0.8389,0.8604,0.8733,0.8197,0.8674,1.0,False,9.49,0,
ID002574,2024-02-02,drivers_license,UK,0.8538,0.785,0.9096,True,0.9337,0.8067,True,0.8682,0.9646,0.9379,0.8555,True,0.9983,0.9164,1.0,0.7801,0.9232,0.9552,0.9703,False,1.96,0,
ID002575,2023-03-02,national_id,Germany,0.6836,0.6695,0.9116,False,0.9752,1.0,False,0.8199,0.868,0.8462,0.9162,True,0.93,0.6945,0.912,0.8182,0.927,0.9106,0.8922,False,1.57,0,
ID002576,2024-11-24,drivers_license,Germany,0.8226,0.8547,0.8215,False,0.5895,0.6373,True,0.8284,0.9713,0.8367,0.9386,True,0.8652,0.8556,0.891,0.9228,0.7693,0.6852,0.9536,False,3.91,0,
ID002577,2025-10-23,passport,Germany,0.8748,0.6405,0.8649,True,0.8978,0.8067,True,1.0,0.9246,0.9387,0.9725,True,0.9365,0.7906,0.8409,0.9195,0.889,1.0,0.8719,False,1.35,0,
ID002578,2024-05-26,passport,France,0.9217,0.7986,0.8316,True,0.9566,0.8063,True,0.6631,1.0,0.8317,0.8972,True,0.8741,0.7789,0.8351,0.9022,0.7811,1.0,0.9115,False,4.96,0,
ID002579,2025-04-09,passport,Spain,0.8446,0.7924,0.6945,True,0.9092,0.8638,True,0.8072,0.9053,0.8069,0.8899,True,0.9649,0.6042,0.8671,1.0,0.8735,0.8892,0.9735,False,7.9,0,
ID002580,2023-07-21,national_id,Canada,0.7776,0.909,0.8489,True,0.9637,0.9748,True,0.839,0.9725,0.9724,0.8927,True,1.0379,0.9346,0.8232,0.9082,0.9374,1.0,0.9473,False,1.63,0,
ID002581,2023-11-17,state_id,Spain,0.7695,0.8395,0.6887,True,0.8242,0.8221,True,0.9463,0.8312,0.9303,0.8771,True,1.0132,0.7896,0.9047,0.8791,0.7721,0.7828,0.8646,False,5.85,0,
ID002582,2022-11-19,passport,USA,0.9317,0.7932,0.862,True,0.7013,0.8425,True,0.7561,0.8989,0.7903,0.8094,True,0.9318,0.8028,0.9408,0.7592,0.8554,0.8301,0.8825,False,7.31,0,
ID002583,2023-03-25,national_id,Canada,0.8082,0.6351,0.8469,False,0.8808,0.7107,True,0.9322,0.9709,0.8608,0.726,True,0.8864,0.9834,0.8811,0.8364,0.983,0.8215,0.9108,False,5.35,0,
ID002584,2024-06-08,passport,Australia,0.9293,0.8439,0.8901,False,0.8404,0.9139,True,0.961,0.8224,0.8093,0.941,True,0.9314,0.9329,0.8893,0.9385,0.7927,0.874,0.9306,False,7.85,0,
ID002585,2025-07-22,national_id,Germany,0.8672,0.6282,0.7487,False,0.7765,0.7126,False,0.7609,0.9822,0.9934,0.9315,True,0.8903,0.7378,0.8183,0.8387,0.9789,0.7043,0.9288,False,6.14,0,
ID002586,2024-10-08,passport,France,0.8081,0.7741,0.9553,False,0.8399,0.8121,True,0.8106,0.861,0.8279,0.9047,True,0.9387,0.9063,0.8506,0.8753,0.9289,0.8028,0.8236,False,9.65,0,
ID002587,2023-02-07,passport,Australia,0.8043,0.8985,0.6531,False,0.936,0.725,True,0.62,1.0,0.9026,0.9415,True,0.9938,0.7376,0.8492,0.8875,0.7967,0.9588,0.9899,False,9.53,0,
ID002588,2023-05-20,drivers_license,Spain,0.9711,0.6807,0.8195,True,0.9536,0.9014,True,0.8461,1.0,0.9163,0.8891,True,0.9749,0.8239,0.874,0.8349,1.0,0.7927,0.9538,False,4.26,0,
ID002589,2025-04-23,drivers_license,Spain,0.8823,1.0,0.8188,False,0.841,0.8187,True,0.8432,0.8979,1.0,0.8836,True,0.8748,0.7122,0.9611,0.9099,0.8284,0.7965,0.9518,False,4.21,0,
ID002590,2024-03-17,passport,Italy,0.846,0.8122,0.7818,False,0.9824,0.8775,False,0.8621,0.8984,1.0,0.7876,True,0.9152,0.7848,0.8939,0.9363,0.7397,0.7715,0.9369,False,2.78,0,
ID002591,2024-02-17,passport,USA,0.7799,0.626,0.7812,True,0.5735,0.0,False,0.5359,0.7025,0.6292,0.279,True,0.9156,0.5928,0.419,0.8154,0.6442,0.4437,0.9646,False,0.91,1,synthetic_id
ID002592,2022-02-09,passport,Spain,0.9863,0.8862,0.9508,True,0.9611,0.7491,True,1.0,0.8134,0.9233,0.7152,True,0.8543,0.9236,0.8147,0.9771,0.6643,0.8311,0.837,False,7.61,0,
ID002593,2024-03-26,national_id,Italy,1.0,0.6325,0.7636,True,1.0,0.7523,True,0.8284,1.0,0.9465,0.7484,True,0.9709,0.7593,0.8305,0.8835,0.8079,0.889,0.8577,False,9.62,0,
ID002594,2024-03-06,national_id,Australia,0.9218,0.8593,0.8347,True,0.8833,0.8286,False,0.8448,0.8794,0.8158,0.8914,True,0.915,0.8825,0.8758,0.891,0.9486,0.6995,1.0,False,1.32,0,
ID002595,2022-10-12,national_id,USA,0.8617,0.9282,0.7754,False,0.8701,0.7189,True,1.0,0.9526,0.8752,0.8851,True,0.8725,0.8755,0.9008,0.766,0.7944,0.8101,0.8927,False,6.14,0,
ID002596,2025-09-29,state_id,Spain,0.8591,0.7654,0.8855,True,0.9899,0.7655,True,0.9182,0.932,0.8731,0.8805,True,1.0049,0.8128,0.9747,0.8816,0.7329,0.8253,0.8206,False,1.48,0,
ID002597,2024-04-23,passport,Germany,0.8618,0.8079,0.8152,True,0.8493,0.9334,True,0.8754,0.8288,0.9093,1.0,False,0.0,0.0,0.5669,0.8631,0.9169,0.7545,0.8392,False,5.96,0,
ID002598,2022-12-14,drivers_license,UK,0.8947,0.7886,0.8904,True,0.9591,0.7326,True,0.7474,1.0,0.896,0.9062,True,0.9855,0.7339,0.9422,0.9348,0.9923,0.9853,0.9138,False,5.26,0,
ID002599,2022-06-16,passport,France,0.8155,0.8242,0.783,True,0.81,0.9525,False,0.8398,1.0,0.806,0.8878,True,0.948,0.9547,0.7995,0.8483,0.7327,0.9865,0.8067,False,8.93,0,
ID002600,2025-09-07,national_id,UK,0.8536,0.8407,1.0,False,0.8845,0.8493,True,1.0,0.9162,1.0,0.7114,True,0.8819,0.7632,0.9167,1.0,0.8068,0.9378,1.0,False,4.35,0,
ID002601,2022-05-08,state_id,Italy,0.9091,0.947,0.8736,True,0.928,0.8532,False,0.7601,0.9127,0.8657,0.9669,True,0.9265,0.8789,0.783,1.0,0.8835,0.7046,0.9706,False,9.01,0,
ID002602,2022-08-01,national_id,UK,0.8651,1.0,0.9287,True,0.8857,0.8049,False,0.7962,0.8488,1.0,0.9183,True,0.8766,0.8175,0.9716,0.8587,0.7867,0.8757,0.9495,False,1.51,0,
ID002603,2022-03-21,state_id,Spain,0.7953,0.7645,0.7243,True,1.0,0.8148,True,0.8398,0.94,0.9285,0.8252,True,0.9518,0.8392,0.9517,0.9426,0.8592,0.8424,0.8973,False,7.91,0,
ID002604,2025-06-25,passport,France,0.8355,0.7645,0.9895,False,0.8968,0.6761,True,0.6959,0.9267,0.9094,0.8066,True,0.8643,0.6337,0.8093,0.8646,0.9223,0.827,0.9738,False,7.76,0,
ID002605,2023-09-12,passport,USA,0.8067,0.9088,0.9516,False,1.0,0.5688,False,0.6718,0.8547,0.8218,0.8405,True,0.9425,0.8492,0.9143,0.8412,0.8519,0.8337,0.911,False,6.8,0,
ID002606,2024-09-21,drivers_license,Germany,0.8668,0.7624,0.9941,True,0.8007,0.7677,True,0.7157,0.9023,0.8878,0.9757,True,0.8892,0.8784,0.8769,0.7575,0.7947,0.7635,1.0,False,6.18,0,
ID002607,2022-06-26,drivers_license,Germany,0.8499,0.8874,0.9791,True,0.8792,0.8303,True,0.9967,0.8298,0.8296,0.782,True,0.8858,0.7376,0.9686,0.9964,0.8942,0.938,0.959,False,9.03,0,
ID002608,2022-10-05,state_id,USA,0.9819,0.8205,0.8931,False,0.9056,0.8027,True,0.835,0.9993,0.8937,0.8518,True,0.9031,0.8723,0.829,0.9132,0.876,0.7973,0.8263,False,2.95,0,
ID002609,2022-07-08,state_id,France,0.9137,0.6935,0.8283,True,0.7804,0.7311,True,0.8817,0.9577,0.9733,1.0,True,0.9305,0.8161,0.9724,0.9688,0.909,0.8015,0.9545,False,1.93,0,
ID002610,2024-06-12,national_id,Italy,0.9055,0.7061,1.0,True,0.9245,0.8143,True,0.8273,0.9673,0.8712,0.8504,True,1.0126,0.7828,0.8809,0.8368,0.8833,0.8981,1.0,False,3.0,0,
ID002611,2022-03-18,state_id,France,0.7906,0.7966,0.8461,True,0.8779,0.523,False,0.7066,0.9034,1.0,0.8053,True,0.9213,0.9645,0.9263,0.9196,0.8709,0.6497,0.8152,False,3.44,0,
ID002612,2022-12-13,passport,UK,0.8227,0.7195,0.8406,True,0.8525,0.7745,True,0.9295,0.925,0.8241,0.8317,True,0.9777,0.85,0.9657,0.9493,0.825,0.9836,1.0,False,5.04,0,
ID002613,2023-03-23,state_id,Spain,0.7746,0.7113,0.8235,True,0.8564,0.8005,False,0.8412,0.9007,0.8618,0.8007,True,0.9678,0.9492,1.0,0.9158,0.9616,0.8617,0.9524,False,0.26,0,
ID002614,2023-11-22,national_id,Canada,0.9706,0.7303,0.6106,True,0.8171,0.6991,True,0.9371,0.9095,0.9579,0.8826,True,0.9404,0.8464,0.9884,0.9031,0.9598,0.9445,0.9002,False,0.27,0,
ID002615,2025-07-20,state_id,UK,0.7115,0.718,0.7281,True,0.9841,0.759,True,0.7453,0.9568,0.8224,0.9173,True,0.9582,0.8553,0.7142,0.9714,0.9919,0.9349,0.9556,False,0.97,0,
ID002616,2024-12-02,national_id,Spain,0.8921,0.7455,0.6052,True,0.8133,0.6042,True,0.7824,0.8176,0.9616,0.7854,True,0.9672,0.9067,0.9261,0.7592,0.961,0.882,0.9583,False,4.05,0,
ID002617,2022-04-30,drivers_license,Australia,0.6526,0.621,0.8098,False,0.7127,0.3382,False,0.0,0.689,0.2791,0.605,True,0.9224,0.2627,0.4908,0.8055,0.4088,0.4328,0.7222,False,2.11,1,printed_copy
ID002618,2024-01-16,national_id,Canada,0.8497,1.0,0.8602,True,0.9691,0.9439,False,0.9004,0.9332,0.8309,0.8633,True,0.922,0.863,0.7569,0.8524,0.8964,0.7698,0.8551,False,3.63,0,
ID002619,2024-03-09,national_id,Spain,0.8439,0.7248,0.9894,True,0.773,0.7796,True,0.9161,0.7915,0.9542,0.814,True,0.8859,0.8885,0.9259,0.8126,0.8298,0.9608,0.8834,False,4.52,0,
ID002620,2022-06-19,national_id,UK,0.7776,0.7771,0.7623,True,0.9565,0.8488,False,0.9333,1.0,0.7942,0.8193,True,0.9183,0.8369,0.9105,0.8556,0.7977,0.9357,0.9428,False,3.47,0,
ID002621,2023-01-04,state_id,UK,0.8031,0.8229,0.8499,True,0.8104,0.8624,False,0.8434,0.8719,0.9443,0.8916,True,0.9365,0.799,0.7527,0.8793,0.6601,0.9138,0.8407,False,2.35,0,
ID002622,2025-01-13,national_id,UK,0.7169,0.9395,0.9153,True,0.7947,0.8106,True,0.7731,0.9547,1.0,0.9745,False,0.0,0.0,0.5262,0.898,0.997,0.8924,0.9706,False,5.52,0,
ID002623,2024-10-24,drivers_license,Australia,0.7245,0.8084,0.9121,True,0.7691,0.7229,True,0.7654,0.943,0.9368,0.8094,True,0.9614,0.7651,0.9705,0.9258,0.9261,0.9989,0.9515,False,5.97,0,
ID002624,2023-01-06,passport,France,0.8381,0.7769,0.9434,False,0.8011,1.0,True,0.9672,0.9253,0.9841,0.933,True,0.8755,0.7484,0.8929,0.9012,0.9777,0.8702,0.8339,False,0.39,0,
ID002625,2024-01-04,national_id,USA,0.8076,0.6635,0.9321,False,0.8563,0.7767,False,0.8375,0.8806,0.8539,0.995,True,0.9441,0.7863,0.7372,0.8541,0.7726,0.7979,1.0,False,4.47,0,
ID002626,2025-05-24,passport,Australia,0.9033,0.8934,0.809,True,0.7783,0.8054,False,0.956,0.8438,0.9741,0.7444,True,0.8832,0.8409,0.9458,0.993,0.9493,0.9952,0.9209,False,7.83,0,
ID002627,2023-10-06,state_id,Canada,0.7966,0.7961,0.9297,False,0.9449,0.7598,True,1.0,0.9077,0.982,0.9009,True,0.9628,0.796,0.8862,0.7816,0.9594,0.9152,1.0,False,1.11,0,
ID002628,2024-06-13,national_id,Italy,0.6494,0.9743,0.8413,True,1.0,1.0,False,0.8361,1.0,0.8258,0.9147,True,0.9163,0.8996,0.9406,0.8788,0.909,0.9345,0.9213,False,4.95,0,
ID002629,2022-09-19,drivers_license,UK,0.9791,0.9749,0.925,False,1.0,0.9176,True,0.6407,0.893,0.9999,0.8392,True,1.005,0.9074,1.0,0.8597,0.6948,0.8189,0.8246,False,4.34,0,
ID002630,2023-05-12,national_id,Canada,0.8849,0.819,0.9556,True,0.8858,0.7459,True,0.8778,0.9809,0.9946,0.8711,True,0.9434,0.9079,0.8101,0.9416,0.8391,0.8324,0.9102,False,6.99,0,
ID002631,2023-08-13,state_id,Italy,0.6902,0.8347,0.8657,False,0.7866,0.7459,True,0.9177,0.9563,0.921,0.9842,True,0.9687,0.9706,0.7976,0.9068,0.8688,0.7188,1.0,False,7.97,0,
ID002632,2025-08-06,passport,USA,0.8779,0.7814,0.7483,True,0.8484,0.7075,True,0.8883,0.8737,0.8022,0.9394,True,0.9739,0.797,0.9263,0.8336,0.8265,0.8807,0.972,False,1.29,0,
ID002633,2025-10-11,state_id,UK,0.9201,0.7096,0.8783,True,0.9096,1.0,False,1.0,0.9837,0.9493,0.9226,True,0.9034,0.7156,0.7453,0.901,0.7923,0.9194,0.8425,False,9.64,0,
ID002634,2023-05-29,passport,Spain,0.8041,0.7914,0.7146,True,0.9915,0.8106,False,0.9977,0.9127,0.7669,0.844,True,0.9399,0.8365,0.9241,0.9022,0.8297,0.7485,0.8856,False,0.92,0,
ID002635,2024-10-06,national_id,USA,0.9282,0.7585,0.7564,True,0.8351,0.8803,True,0.878,0.8743,0.9754,0.7913,True,0.9139,0.8509,0.9367,0.9711,0.8874,0.7163,0.9735,False,3.5,0,
ID002636,2025-05-19,drivers_license,France,0.8387,0.6913,0.8677,True,0.8173,0.839,False,0.8344,0.9582,0.9228,0.8477,True,0.8716,0.8463,0.7306,0.9772,0.9076,0.9243,0.8518,False,1.18,0,
ID002637,2024-02-12,drivers_license,Spain,0.7211,0.6416,0.525,False,0.465,0.2595,False,0.1884,0.383,0.5554,0.9881,True,0.8149,0.0907,0.6603,0.7001,0.1841,0.5611,0.5893,False,3.68,1,printed_copy
ID002638,2024-06-28,drivers_license,Spain,0.8812,0.7519,0.8332,True,0.7314,0.7689,True,0.8279,0.9576,0.9359,0.8198,True,0.9013,0.9607,0.8465,0.898,0.9307,0.832,0.9009,False,1.11,0,
ID002639,2023-09-05,drivers_license,Canada,0.9119,0.7603,0.8314,True,0.8644,0.9274,True,0.8544,0.9681,0.8496,1.0,True,0.9815,0.9958,0.886,0.8476,0.8395,0.861,0.9218,False,4.84,0,
ID002640,2025-06-15,state_id,France,0.8588,0.8228,0.8781,False,0.9185,0.8449,True,0.8462,0.8895,0.9703,0.8458,True,1.0186,0.8454,0.8742,0.9432,0.8012,0.8974,0.9169,False,1.34,0,
ID002641,2023-10-24,drivers_license,France,0.7862,0.7072,0.8842,True,0.8743,0.7853,False,0.728,0.999,0.9176,0.935,True,0.9983,0.6562,0.8843,0.7839,0.9276,0.9747,0.9046,False,0.32,0,
ID002642,2023-09-10,drivers_license,France,0.7042,0.7691,0.8285,False,0.8461,0.6424,True,0.9198,0.8776,0.9343,0.8256,True,0.9151,0.8734,0.8421,0.9019,0.885,0.6973,0.9387,False,2.75,0,
ID002643,2023-05-21,state_id,UK,0.9332,0.7486,1.0,True,0.7952,0.8926,True,0.7117,0.859,0.8314,0.8322,True,0.9814,0.8261,0.9613,0.9465,0.7708,0.8293,0.9834,False,7.14,0,
ID002644,2024-02-26,state_id,Spain,0.8371,0.7967,0.7701,False,0.8421,0.7161,True,0.6436,0.8852,0.9016,0.9305,True,0.9112,0.7736,0.9524,0.7968,0.8453,0.9357,0.8675,False,3.52,0,
ID002645,2023-03-30,national_id,France,0.9674,0.7691,0.7703,True,0.6597,0.6601,True,0.7794,0.9845,0.9316,0.9646,True,0.9747,0.8301,0.8776,0.9277,0.8399,0.8717,0.9317,False,0.82,0,
ID002646,2024-12-11,drivers_license,France,0.8732,0.8314,0.8706,False,0.9502,0.851,True,0.8588,0.8884,0.997,0.7902,True,0.9299,0.7791,0.7238,0.9148,0.8417,0.8432,0.8993,False,7.72,0,
ID002647,2024-06-25,state_id,France,0.9155,0.9523,0.9094,True,0.8668,0.9368,True,0.7781,0.8288,0.9979,1.0,True,0.9196,0.7766,0.9147,0.8133,0.8384,0.8635,0.8685,True,5.83,0,
ID002648,2024-04-14,passport,UK,0.7868,0.81,0.8223,True,1.0,0.821,False,0.9639,0.9821,0.8941,0.8844,True,0.9661,0.9558,0.8562,0.8544,0.9439,0.7253,0.9252,False,6.36,0,
ID002649,2024-08-30,drivers_license,Spain,0.8174,0.8636,0.7901,False,0.7264,0.8679,False,0.9143,0.8537,0.8449,0.8642,True,1.0361,1.0,0.9571,1.0,0.957,0.8673,0.8436,False,4.39,0,
ID002650,2022-09-06,passport,USA,0.9192,0.6785,0.979,True,0.8849,0.7922,True,0.7985,0.9303,0.9566,0.8404,True,0.9464,1.0,0.9081,0.9576,0.7738,0.7043,0.9979,True,6.4,0,
ID002651,2022-04-03,drivers_license,UK,0.9785,0.8944,1.0,True,0.677,0.8342,True,0.8477,0.8829,0.9693,0.8543,True,1.012,0.737,0.7167,0.8378,0.9116,0.9402,0.8526,False,0.77,0,
ID002652,2025-05-22,drivers_license,USA,0.9011,0.7447,0.8736,False,0.929,0.7267,False,0.8557,0.9149,0.9052,0.8376,True,0.9332,0.8331,1.0,0.8931,0.9805,0.9814,0.8309,False,7.9,0,
ID002653,2022-07-23,passport,Australia,0.7288,0.7861,0.8176,True,0.9243,0.8344,True,0.579,0.8583,0.8746,0.828,True,0.9299,0.7825,0.8509,0.9452,0.9648,0.824,0.9451,False,7.86,0,
ID002654,2023-12-26,national_id,USA,0.9924,0.9267,0.9738,True,0.9002,0.7919,True,0.8016,1.0,0.9768,0.7994,True,0.9889,0.7475,0.8959,0.9478,0.9912,0.8638,0.902,False,8.76,0,
ID002655,2022-01-01,national_id,Germany,0.8734,0.8209,0.8325,False,0.7276,0.8131,False,0.9198,0.8706,0.896,0.8393,True,0.9186,0.6463,0.9228,0.8913,0.7865,0.9597,0.9614,False,8.38,0,
ID002656,2024-08-11,drivers_license,France,0.6562,0.7801,0.7302,True,1.0,0.6381,True,0.8121,0.9044,0.831,0.8881,True,0.9379,0.8463,0.9102,0.9066,0.8942,0.9512,0.811,False,2.2,0,
ID002657,2022-01-27,drivers_license,France,0.8314,0.8295,0.8671,True,0.9758,0.8909,True,0.9484,0.8589,0.8798,0.8043,True,0.8746,0.9204,0.7133,0.8491,0.8106,0.8188,0.8414,False,1.49,0,
ID002658,2022-06-14,state_id,Spain,0.8578,0.8463,0.7532,True,0.8666,0.9767,True,0.7425,0.9183,0.935,0.8026,True,0.9706,0.6961,0.9208,0.893,0.7323,0.9088,0.8562,False,9.37,0,
ID002659,2025-08-20,state_id,UK,0.7211,0.7234,0.8045,False,0.7866,0.6159,True,0.9362,1.0,0.9801,0.9034,True,0.9103,1.0,0.9557,0.8325,0.9959,0.8565,0.9892,False,4.09,0,
ID002660,2024-09-03,state_id,UK,0.8785,0.8383,0.7889,True,0.8522,0.7601,True,0.8541,0.8519,0.9534,1.0,True,0.9101,0.6707,0.8618,0.9121,0.9008,1.0,0.9589,False,4.15,0,
ID002661,2024-03-11,state_id,USA,0.7645,0.781,0.7971,True,0.9774,0.7094,True,0.9457,0.9089,0.9097,0.9748,True,0.9641,0.9577,0.9535,1.0,0.9638,0.8523,0.9137,False,5.42,0,
ID002662,2022-10-05,state_id,UK,0.9243,0.9342,0.7618,True,0.9031,0.6885,True,0.7848,0.9096,0.9801,0.9222,True,0.942,0.8749,0.9117,0.9158,0.8082,0.7443,0.8966,False,7.39,0,
ID002663,2025-08-18,state_id,Germany,0.8801,0.6909,0.8986,True,0.9965,0.8183,False,0.8613,0.8601,0.856,0.9746,True,0.9406,1.0,0.9263,0.819,1.0,0.7091,0.8941,False,8.87,0,
ID002664,2023-01-30,drivers_license,Germany,0.7421,0.8442,0.6412,False,0.352,0.1654,False,0.7493,0.8432,0.6599,0.5918,True,1.0206,0.5449,0.3418,0.603,0.2099,0.5711,0.8754,False,2.02,1,synthetic_id
ID002665,2025-03-02,passport,Germany,0.7559,0.7121,0.8718,True,0.9094,0.7643,False,0.9246,0.9243,0.7981,0.8062,True,0.9289,0.8414,0.8324,0.7656,0.8028,0.9125,0.9178,False,3.08,0,
ID002666,2024-02-18,passport,Italy,0.8702,0.7711,0.7969,True,1.0,0.9113,True,0.7902,1.0,0.9529,0.9191,True,0.9663,0.7154,0.9904,0.9566,0.8821,0.8644,0.9045,False,7.94,0,
ID002667,2025-10-30,national_id,UK,0.9172,0.9999,0.9791,True,0.9761,0.7781,True,0.9318,1.0,1.0,0.9151,True,1.0155,0.8587,0.8939,0.8789,0.7412,0.9422,0.9081,False,9.26,0,
ID002668,2022-07-13,national_id,USA,0.9309,0.8682,0.7332,True,0.8019,0.8205,True,0.7921,0.7904,0.8478,0.8577,True,0.92,0.9021,0.6912,0.8359,0.9316,0.7732,0.8373,False,2.19,0,
ID002669,2023-01-12,passport,Australia,0.8567,0.8041,0.7918,False,0.8661,0.8498,False,0.8862,0.9235,0.9657,0.9174,True,0.8899,0.7978,0.8602,0.8802,0.7903,0.7868,0.9651,False,7.66,0,
ID002670,2023-03-28,passport,Italy,0.8388,0.7615,0.8378,True,0.8853,0.8197,True,0.8419,0.9276,0.9879,0.7191,True,1.036,0.7949,0.8638,0.9831,0.9146,0.8935,0.9847,False,3.41,0,
